ID	Token	Freq
10043	비틀대	2
10044	움직인	2
10045	앙상	2
10046	2136	2
10047	낚싯대	2
10048	강기슭	2
10049	연신	2
10050	돌아눕	2
10051	미끈거리	2
10052	영양분	2
10053	우릴	2
10054	대견	2
10055	툭툭	2
10056	원거리	2
10057	만류	2
10058	살필	2
10059	낮출	2
10060	우길	2
10061	1.25	2
10062	심할	2
10063	2.5	2
10064	변할	2
10065	드세	2
10066	사탕	2
10067	씽긋	2
10068	투정	2
10069	쫓아갈	2
10070	찰스	2
10071	유무	2
10072	틈틈이	2
10073	자이로콥터	2
10074	이집트인	2
10075	되살아날	2
10076	이스라엘	2
10077	사후	2
10078	액셀러레이터	2
10079	끝장나	2
10080	파자마	2
10081	박력	2
10082	얽히	2
10083	핑글핑글	2
10084	수폭	2
10085	녹화	2
10086	술술	2
10087	용납	2
10088	때려눕힐	2
10089	불거지	2
10090	인부	2
10091	끌어낸	2
10092	동서남북	2
10093	얼룩진	2
10094	소형차	2
10095	촌놈	2
10096	세상에	2
10097	이모저모	2
10098	화성식	2
10099	배양액	2
10100	돋아나	2
10101	쑥쑥	2
10102	넝쿨	2
10103	허깨비	2
10104	처절	2
10105	헤헤	2
10106	습니까요	2
10107	업신여기	2
10108	화낼	2
10109	넘어간	2
10110	브레멘	2
10111	생체	2
10112	라인	2
10113	숨긴	2
10114	번데기	2
10115	생명력	2
10116	수련	2
10117	재상	2
10118	몰려다니	2
10119	프로	2
10120	레슬러	2
10121	요리조리	2
10122	끌어들인	2
10123	뛰치	2
10124	망령	2
10125	머무를	2
10126	선전물	2
10127	응할	2
10128	빠뜨린	2
10129	비집	2
10130	비켜서	2
10131	생각날	2
10132	경영	2
10133	재회	2
10134	가판대	2
10135	유체	2
10136	역학	2
10137	배달부	2
10138	구인	2
10139	구덩이	2
10140	마스	2
10141	늑대인간	2
10142	칼잡이	2
10143	상연	2
10144	대역	2
10145	저주	2
10146	매끈	2
10147	륜	2
10148	외륜선	2
10149	떨떠름	2
10150	라니까요	2
10151	외로움	2
10152	지국	2
10153	전화국	2
10154	한기	2
10155	타고난	2
10156	분열	2
10157	부엉이	2
10158	불충분	2
10159	들러붙	2
10160	금물	2
10161	수수	2
10162	마닐라	2
10163	금년	2
10164	청룡도	2
10165	이라고	2
10166	충분할	2
10167	이런저런	2
10168	정처	2
10169	송장	2
10170	참다못하	2
10171	시퍼렇ᆫ	2
10172	열병	2
10173	수준	2
10174	다부진	2
10175	산비탈	2
10176	험하	2
10177	쇳덩어리	2
10178	꿰	2
10179	스르륵	2
10180	험준	2
10181	욱	2
10182	가슴팍	2
10183	맹렬히	2
10184	몰아붙이	2
10185	쳐들어온	2
10186	히히히히	2
10187	귀머거리	2
10188	창유리	2
10189	나자빠질	2
10190	일반인	2
10191	도와준	2
10192	아랍	2
10193	황금	2
10194	금은보화	2
10195	혼나	2
10196	검은색	2
10197	마구잡이	2
10198	몸조심	2
10199	침범	2
10200	야콥센	2
10201	상회	2
10202	적응	2
10203	그럴싸한	2
10204	프랭크	2
10205	내막	2
10206	고집불통	2
10207	면허증	2
10208	외무	2
10209	거행	2
10210	자선	2
10211	샘솟	2
10212	입실	2
10213	실감	2
10214	대들ᆯ	2
10215	경쾌	2
10216	그간	2
10217	없앨	2
10218	교통로	2
10219	묵직한	2
10220	자유자재	2
10221	삼십	2
10222	황혼	2
10223	겉옷	2
10224	새카맣ᆫ	2
10225	핸드릭	2
10226	고인	2
10227	79	2
10228	얼씬	2
10229	운동회	2
10230	351	2
10231	쓰레기	2
10232	쳐들ᆫ	2
10233	후려갈기	2
10234	독촉	2
10235	장담	2
10236	운반선	2
10237	식기	2
10238	그때그때	2
10239	대실치스	2
10240	동급	2
10241	제니퍼	2
10242	라미레즈	2
10243	잦	2
10244	류링	2
10245	호흡기	2
10246	하와이	2
10247	꽃밭	2
10248	조선	2
10249	내려다보이	2
10250	격심	2
10251	재미나	2
10252	.?	2
10253	지푸라기	2
10254	파울러	2
10255	블루스	2
10256	1956	2
10257	가물가물	2
10258	당사자	2
10259	힘들이	2
10260	건전지	2
10261	서운	2
10262	커프스	2
10263	돈지갑	2
10264	파일	2
10265	켤	2
10266	후리후리	2
10267	아빤	2
10268	체임버스	2
10269	ᆫ다니까	2
10270	선거	2
10271	보내오	2
10272	687	2
10273	참을성	2
10274	쌀쌀	2
10275	숱	2
10276	32	2
10277	내내	2
10278	예복	2
10279	쓰임	2
10280	다크	2
10281	시즈	2
10282	페르시아	2
10283	일람표	2
10284	과학부	2
10285	보조금	2
10286	우러르	2
10287	빠져나오	2
10288	향할	2
10289	쇼크	2
10290	초침	2
10291	곰보	2
10292	빠짐	2
10293	청록색	2
10294	명부	2
10295	대조	2
10296	깡충깡충	2
10297	유인	2
10298	동서	2
10299	남북	2
10300	공공	2
10301	면제	2
10302	독신	2
10303	어버이	2
10304	급속도	2
10305	파낸	2
10306	계산법	2
10307	피울	2
10308	벨기에	2
10309	로스트	2
10310	촉진	2
10311	밀크	2
10312	학급	2
10313	카티아	2
10314	도형	2
10315	승인	2
10316	클래스	2
10317	푸대접	2
10318	중노동	2
10319	어디쯤	2
10320	삐쭉	2
10321	비품	2
10322	맞출	2
10323	사귈	2
10324	신청서	2
10325	피막	2
10326	집게	2
10327	해마다	2
10328	화끈	2
10329	달아오르	2
10330	파이어	2
10331	스테이트	2
10332	그랜드	2
10333	캐년	2
10334	다지	2
10335	가르칠	2
10336	공과	2
10337	여닫	2
10338	깎이	2
10339	붕괴	2
10340	누렇	2
10341	ᆸ니다마는	2
10342	반질반질	2
10343	능란	2
10344	손목시계	2
10345	생후	2
10346	윤	2
10347	거창	2
10348	타이프	2
10349	1.88	2
10350	시킴	2
10351	상담	2
10352	따돌림	2
10353	떼굴떼굴	2
10354	굴러다니	2
10355	정작	2
10356	멀뚱멀뚱	2
10357	바보짓	2
10358	뻐끔	2
10359	들인	2
10360	떨어뜨릴	2
10361	혼령	2
10362	비비적거리	2
10363	책상다리	2
10364	네댓	2
10365	깨뜨릴	2
10366	탈선	2
10367	끼친	2
10368	시뻘개지	2
10369	쪼개	2
10370	일손	2
10371	양반	2
10372	뒤범벅	2
10373	뛰어다닐	2
10374	감당	2
10375	아들딸	2
10376	드라이버	2
10377	꾸러기	2
10378	순한	2
10379	코페르니쿠스	2
10380	급행	2
10381	지마는	2
10382	진공관	2
10383	오븐	2
10384	육상	2
10385	시간로켓	2
10386	생겨날	2
10387	그러하	2
10388	H.	2
10389	근래	2
10390	1946	2
10391	미소녀	2
10392	반년	2
10393	겹쳐지	2
10394	뗄	2
10395	흐릿하	2
10396	석간	2
10397	상실증	2
10398	중한	2
10399	윗	2
10400	깃들	2
10401	잡아끌	2
10402	돼먹	2
10403	인적	2
10404	꼬부라지	2
10405	손들	2
10406	빨리빨리	2
10407	슬금슬금	2
10408	어수선	2
10409	아하	2
10410	더듬더듬	2
10411	차창	2
10412	웅웅거리	2
10413	밀어젖히	2
10414	한달음	2
10415	시간탑	2
10416	덜덜덜	2
10417	예스	2
10418	부쩍	2
10419	2100	2
10420	7012	2
10421	핀	2
10422	누야크	2
10423	추녀	2
10424	근거지	2
10425	안경잡이	2
10426	좇	2
10427	완력	2
10428	에워싼	2
10429	잡치	2
10430	나치스	2
10431	써늘	2
10432	에메랄드	2
10433	토막토막	2
10434	쓰러뜨릴	2
10435	후미진	2
10436	희끗희끗	2
10437	홀리	2
10438	끄나풀	2
10439	에워싸이	2
10440	어마어마	2
10441	누추	2
10442	몸값	2
10443	캬호	2
10444	불바다	2
10445	기필코	2
10446	수차	2
10447	멀찍이	2
10448	도회지	2
10449	읍니다	2
10450	대뉴욕	2
10451	망할	2
10452	자본가	2
10453	소유	2
10454	세금	2
10455	가스총	2
10456	촉구	2
10457	왕국	2
10458	!.	2
10459	시외	2
10460	펼쳐질	2
10461	간단한	2
10462	망원	2
10463	밀물	2
10464	바로잡	2
10465	칼자루	2
10466	반역자	2
10467	산물	2
10468	윈담	2
10469	잭 윌리엄슨	2
10470	선객	2
10471	전제	2
10472	사령부	2
10473	낙하산	2
10474	서인도	2
10475	확대경	2
10476	쿠바	2
10477	볼트	2
10478	윈	2
10479	엉	2
10480	퀴나우	2
10481	메리애나	2
10482	수온	2
10483	심술궂	2
10484	호인	2
10485	다나	2
10486	여가	2
10487	객선	2
10488	모함	2
10489	메리트리어스	2
10490	640	2
10491	신형	2
10492	실황	2
10493	뻥	2
10494	지르릉	2
10495	레드	2
10496	터진	2
10497	갓난아기	2
10498	둘둘둘	2
10499	외친	2
10500	잠옷	2
10501	냅다	2
10502	양팔	2
10503	돌기둥	2
10504	꽃잎	2
10505	오른팔	2
10506	리엘	2
10507	확고	2
10508	해치운	2
10509	세례	2
10510	원자탄	2
10511	흘러오	2
10512	휴업	2
10513	깡패	2
10514	허약	2
10515	나눈	2
10516	동그마니	2
10517	생쥐	2
10518	다고요	2
10519	집시	2
10520	여자애	2
10521	벙긋	2
10522	평	2
10523	....?	2
10524	아인슈타인	2
10525	61	2
10526	고래자리	2
10527	로케트	2
10528	사명	2
10529	메이존	2
10530	호온	2
10531	속속	2
10532	반역	2
10533	타박타박	2
10534	TBI	2
10535	박차	2
10536	드나들ᆯ	2
10537	51	2
10538	워렌	2
10539	망명	2
10540	회상	2
10541	시시각각	2
10542	출두	2
10543	이온크라프트	2
10544	언성	2
10545	숨결	2
10546	밝힌	2
10547	평평한	2
10548	폐기	2
10549	해제	2
10550	배기	2
10551	선발대	2
10552	가르친	2
10553	성급히	2
10554	모략	2
10555	떨ᆫ	2
10556	허전	2
10557	실업	2
10558	주어지	2
10559	탈것	2
10560	유치원	2
10561	노엽	2
10562	양탄자	2
10563	미어지	2
10564	참고서	2
10565	공박	2
10566	쳐부수	2
10567	칼륨	2
10568	쳐부술	2
10569	스트리트	2
10570	끄덕일	2
10571	지각	2
10572	맨틀	2
10573	태어날	2
10574	..........	2
10575	팔아먹	2
10576	무지개	2
10577	구암	2
10578	산탄데	2
10579	국한	2
10580	따르릉	2
10581	패스포트	2
10582	안주머니	2
10583	붕가라	2
10584	지뢰	2
10585	귀담	2
10586	자동식	2
10587	퓨쳐맨	2
10588	에드먼드 해밀턴	2
10589	퓨처	2
10590	트이	2
10591	데크	2
10592	속눈썹	2
10593	사소	2
10594	조종대	2
10595	페달	2
10596	앙	2
10597	이글이글	2
10598	뽀얗ᆫ	2
10599	동남	2
10600	마디마디	2
10601	초식	2
10602	갸악	2
10603	기중기	2
10604	팽개치	2
10605	사투리	2
10606	자기편	2
10607	소우	2
10608	스코프	2
10609	숨어들	2
10610	탄생일	2
10611	터빈	2
10612	갈리	2
10613	흙먼지	2
10614	수그리	2
10615	탁한	2
10616	타무	2
10617	명의	2
10618	탁할	2
10619	트럼펫	2
10620	귀양살이	2
10621	길다랗	2
10622	썰물	2
10623	엿	2
10624	스펙트	2
10625	현무암	2
10626	뉴트론	2
10627	포문	2
10628	다가감	2
10629	용솟음	2
10630	임박	2
10631	잖니	2
10632	크리트	2
10633	타알	2
10634	조슨	2
10635	교향곡	2
10636	작곡	2
10637	축시	2
10638	고생물학자	2
10639	1907	2
10640	레닌그라드	2
10641	1927	2
10642	청소년	2
10643	1963	2
10644	예기	2
10645	발판	2
10646	방대	2
10647	키운	2
10648	월간지	2
10649	문예	2
10650	입문	2
10651	꾸준히	2
10652	잠들ᆯ	2
10653	밤거리	2
10654	철골	2
10655	어허	2
10656	거문고	2
10657	직녀성	2
10658	몸단장	2
10659	플래시	2
10660	문서	2
10661	고야	2
10662	제동	2
10663	T	2
10664	예방	2
10665	큰곰자리	2
10666	종합	2
10667	하층	2
10668	평형	2
10669	관성	2
10670	튼튼히	2
10671	검붉	2
10672	끝낼	2
10673	콕	2
10674	오므	2
10675	절연	2
10676	고압선	2
10677	괴성	2
10678	혼수	2
10679	늘리	2
10680	이착륙	2
10681	짓누르	2
10682	햇수	2
10683	격리	2
10684	등한히	2
10685	72	2
10686	북아프리카	2
10687	샬	2
10688	전극	2
10689	비교적	2
10690	밝기	2
10691	꺼끌꺼끌	2
10692	소나무	2
10693	어둑어둑	2
10694	림	2
10695	남반구	2
10696	미크론	2
10697	오미크론	2
10698	골격	2
10699	보고회	2
10700	공작석	2
10701	140	2
10702	전사	2
10703	크롬	2
10704	칙칙	2
10705	우윳빛	2
10706	도쿄	2
10707	선더버드	2
10708	역전	2
10709	주간지	2
10710	출혈	2
10711	일본어	2
10712	놓아둔	2
10713	희귀	2
10714	힘겹	2
10715	멱살	2
10716	오오모리	2
10717	도화선	2
10718	유머	2
10719	틈타	2
10720	주책	2
10721	리오고쿠	2
10722	연인	2
10723	철야	2
10724	부실	2
10725	날아오른	2
10726	1884	2
10727	극지	2
10728	신학교	2
10729	1915	2
10730	1925	2
10731	결점	2
10732	태고	2
10733	도롱뇽	2
10734	착실	2
10735	비틀어진	2
10736	내분비선	2
10737	미남	2
10738	도이치	2
10739	고된	2
10740	인색	2
10741	품질	2
10742	성당	2
10743	종잡	2
10744	지껄인	2
10745	경찰서장	2
10746	초보	2
10747	헤엄칠	2
10748	꽁지	2
10749	윤기	2
10750	홍해	2
10751	손댈	2
10752	철문	2
10753	병들ᆫ	2
10754	절룩거리	2
10755	유리문	2
10756	며느리	2
10757	요양	2
10758	고용인	2
10759	다도	2
10760	넘어갈	2
10761	이곳저곳	2
10762	가호	2
10763	옷장	2
10764	아물	2
10765	뜨일	2
10766	바래다주	2
10767	넋두리	2
10768	밀회	2
10769	번째	2
10770	빚	2
10771	솔개	2
10772	신앙심	2
10773	지체	2
10774	삼각주	2
10775	뱃바닥	2
10776	강바닥	2
10777	민물고기	2
10778	여물	2
10779	불량배	2
10780	사잇길	2
10781	호송	2
10782	동태	2
10783	이슬	2
10784	가련	2
10785	아니꼽	2
10786	건질	2
10787	방파제	2
10788	정박	2
10789	갈아주	2
10790	용구	2
10791	독차지	2
10792	찡그린	2
10793	잡지사	2
10794	장인	2
10795	혈통	2
10796	뜯어고치	2
10797	방청	2
10798	갇힌	2
10799	메스	2
10800	자외선	2
10801	귓구멍	2
10802	첨가	2
10803	뻗친	2
10804	가해자	2
10805	오리	2
10806	정형	2
10807	포유동물	2
10808	플로리다	2
10809	혈안	2
10810	친아버지	2
10811	철창	2
10812	미지근	2
10813	마젤란	2
10814	산호초	2
10815	진전	2
10816	예상외	2
10817	생김	2
10818	수석	2
10819	자니스	2
10820	NBC	2
10821	스타 트렉	2
10822	독선	2
10823	제임스 블리쉬	2
10824	1921	2
10825	좌절	2
10826	레그르스별	2
10827	굳센	2
10828	결단력	2
10829	우월감	2
10830	대다수	2
10831	난파선	2
10832	풍부한	2
10833	향수병	2
10834	부루	2
10835	일과표	2
10836	그리워하	2
10837	파생	2
10838	처녀	2
10839	볼품없이	2
10840	전구	2
10841	어이없이	2
10842	……………	2
10843	악의	2
10844	휴우	2
10845	화나	2
10846	장미꽃	2
10847	뿌옇ᆫ	2
10848	물들ᆫ	2
10849	니깐	2
10850	진눈깨비	2
10851	점차로	2
10852	방수	2
10853	헤	2
10854	세도	2
10855	혓바닥	2
10856	빔	2
10857	모세	2
10858	화합물	2
10859	돋구	2
10860	침입자	2
10861	가로막히	2
10862	변사체	2
10863	동사	2
10864	휘발	2
10865	겨드랑이	2
10866	칼끝	2
10867	위병	2
10868	신하	2
10869	아아아	2
10870	난처하	2
10871	조타수	2
10872	하부	2
10873	압박	2
10874	우스꽝스럽	2
10875	구획	2
10876	봉쇄	2
10877	무도회	2
10878	핫	2
10879	사항	2
10880	에어컨디셔너	2
10881	소비	2
10882	지끈지끈	2
10883	소집	2
10884	중개	2
10885	혈청	2
10886	농도	2
10887	아라비아	2
10888	기술사	2
10889	방영	2
10890	전통	2
10891	분산	2
10892	체크	2
10893	연구부	2
10894	변조	2
10895	내전	2
10896	내려뜨리	2
10897	비슷하	2
10898	모성	2
10899	모니터	2
10900	군복	2
10901	동일	2
10902	어원	2
10903	그리스어	2
10904	표준	2
10905	승산	2
10906	남성	2
10907	추산	2
10908	포격	2
10909	의뢰	2
10910	정신병원	2
10911	패널	2
10912	흐리멍덩	2
10913	뱀주인자리 70	2
10914	뱀주인자리	2
10915	되새기	2
10916	급성	2
10917	찢어진	2
10918	후리	2
10919	온리	2
10920	프로이드	2
10921	메아리	2
10922	손등	2
10923	미립자	2
10924	유전학	2
10925	찬장	2
10926	마미	2
10927	퍼렇ᆫ	2
10928	오로지	2
10929	통계학	2
10930	말버릇	2
10931	휴	2
10932	항독제	2
10933	꽝꽝	2
10934	느슨	2
10935	들이키	2
10936	왕관	2
10937	그리스도	2
10938	예루살렘	2
10939	루이스	2
10940	ARTHUR	2
10941	CLARKE	2
10942	도난	2
10943	어리벙벙	2
10944	미술품	2
10945	마드리드	2
10946	입장권	2
10947	목록	2
10948	완수	2
10949	화병	2
10950	뻘뻘	2
10951	액수	2
10952	골동품	2
10953	동업자	2
10954	부끄러움	2
10955	거래	2
10956	알아챈	2
10957	판매대	2
10958	종말	2
10959	엉거주춤	2
10960	바우	2
10961	현실감	2
10962	1917	2
10963	문제점	2
10964	마분지	2
10965	어메이징	2
10966	스토리즈	2
10967	총동원	2
10968	커트	2
10969	출전자	2
10970	엘마	2
10971	콘테스트	2
10972	5,000	2
10973	득점판	2
10974	비출	2
10975	협정	2
10976	멘탈	2
10977	대합실	2
10978	직사각형	2
10979	수시로	2
10980	비스듬	2
10981	폭발음	2
10982	추진력	2
10983	랑데부	2
10984	넓적다리	2
10985	이루어질	2
10986	?......	2
10987	기어들	2
10988	트릭	2
10989	통풍기	2
10990	도넛	2
10991	뼈다귀	2
10992	깃발	2
10993	새턴	2
10994	끄떡없	2
10995	덮어씌우	2
10996	부딪힐	2
10997	핫세	2
10998	남모르	2
10999	마약	2
11000	삭	2
11001	겁주	2
11002	오손	2
11003	두둔	2
11004	반동	2
11005	으스러지	2
11006	보르네오	2
11007	수마트라	2
11008	빛날	2
11009	철렁	2
11010	10,000	2
11011	24,000	2
11012	당번	2
11013	펄떡펄떡	2
11014	부착	2
11015	완비	2
11016	습도	2
11017	영화관	2
11018	도서	2
11019	ᆫ데다	2
11020	카스바트	2
11021	혹사	2
11022	자그마치	2
11023	걸리버	2
11024	영사	2
11025	탁하	2
11026	송풍기	2
11027	폐기물	2
11028	좋아한	2
11029	붇	2
11030	매점	2
11031	다지요	2
11032	앨범	2
11033	공기초	2
11034	엎지르	2
11035	재차	2
11036	비구름	2
11037	기우뚱	2
11038	노름	2
11039	놀음	2
11040	히로시마	2
11041	육군	2
11042	제대	2
11043	증강	2
11044	오락가락	2
11045	성원	2
11046	걸작	2
11047	이른바	2
11048	1966	2
11049	눈송이	2
11050	대공	2
11051	소속	2
11052	탄화수소	2
11053	아름	2
11054	달음질치	2
11055	우주카	2
11056	동요	2
11057	최대한	2
11058	둘러서	2
11059	옥좌	2
11060	로켓선	2
11061	무성히	2
11062	푸석푸석	2
11063	모범	2
11064	쏜	2
11065	산울림	2
11066	반기	2
11067	얕보	2
11068	낚아채	2
11069	차림	2
11070	분함	2
11071	매이	2
11072	결의	2
11073	우워엉	2
11074	주의력	2
11075	무찌르	2
11076	숨통	2
11077	고지식	2
11078	참말로	2
11079	선잠	2
11080	앵이	2
11081	빼놓	2
11082	이긴	2
11083	물렁물렁	2
11084	기수	2
11085	에드워드 엘머 스미스	2
11086	소탈	2
11087	1965	2
11088	건즈백	2
11089	위스콘신	2
11090	부르릉	2
11091	멍텅구리	2
11092	내지	2
11093	핵분열	2
11094	흥정	2
11095	기부	2
11096	지사장	2
11097	단원	2
11098	소량	2
11099	퇴근길	2
11100	자본	2
11101	벙커힐	2
11102	풍지박산	2
11103	손전등	2
11104	병마개	2
11105	펜필드	2
11106	독수리	2
11107	갈가리	2
11108	교각	2
11109	늙다리	2
11110	235	2
11111	끈적거리	2
11112	손위	2
11113	가로챈	2
11114	넉살	2
11115	냉혹	2
11116	거머쥐	2
11117	바퀴벌레	2
11118	스레	2
11119	울릴	2
11120	흐물흐물	2
11121	급소	2
11122	멍멍	2
11123	보아하니	2
11124	코끝	2
11125	후추	2
11126	하나같이	2
11127	짤ᆯ	2
11128	깍	2
11129	속사포	2
11130	면적	2
11131	고플	2
11132	그나마	2
11133	흘려보내	2
11134	갑주	2
11135	카를	2
11136	작렬	2
11137	약화	2
11138	총열	2
11139	도아드	2
11140	서툴	2
11141	왕족	2
11142	솜	2
11143	어슴푸레	2
11144	사피엔스	2
11145	문법	2
11146	꼬집	2
11147	기관차	2
11148	포구	2
11149	버터	2
11150	제작자	2
11151	실업가	2
11152	발명품	2
11153	큰돈	2
11154	날아들	2
11155	초청	2
11156	도이칠란트	2
11157	사전	2
11158	노턴	2
11159	깔ᆫ	2
11160	외톨박이	2
11161	날것	2
11162	촉	2
11163	큰사슴	2
11164	물오리	2
11165	재크리느	2
11166	모녀	2
11167	83	2
11168	헝가리	2
11169	알렉산드리아	2
11170	나일	2
11171	나폴레옹	2
11172	나룻배	2
11173	사공	2
11174	검둥이	2
11175	쥐어뜯	2
11176	더반	2
11177	씨엔	2
11178	폴리네시아	2
11179	자빈	2
11180	조모트레	2
11181	발파	2
11182	호라	2
11183	돌아다닌	2
11184	헤어질	2
11185	학살	2
11186	1933	2
11187	세대	2
11188	어려움	2
11189	대표작	2
11190	프린스턴	2
11191	영문학	2
11192	발머	2
11193	거물급	2
11194	결성	2
11195	밀사	2
11196	직행	2
11197	결론짓	2
11198	재벌	2
11199	휴일	2
11200	완강	2
11201	케플러	2
11202	최소한	2
11203	연구자	2
11204	의류	2
11205	독재	2
11206	오르막길	2
11207	900	2
11208	설레이	2
11209	동반	2
11210	로키	2
11211	아황산	2
11212	키엘	2
11213	기압계	2
11214	끌어오	2
11215	아님	2
11216	걸레	2
11217	찰	2
11218	ᆫ다고요	2
11219	。	2
11220	관통상	2
11221	모락모락	2
11222	허친슨	2
11223	백악관	2
11224	지하호	2
11225	밀워키	2
11226	일기장	2
11227	화산재	2
11228	쫓아낼	2
11229	양말	2
11230	슬퍼할	2
11231	손실	2
11232	홍당무	2
11233	조용하	2
11234	제사프	2
11235	웨슬리	2
11236	지렁이	2
11237	에머슨	2
11238	먹일	2
11239	모여들ᆫ	2
11240	참사	2
11241	베이스	2
11242	머리핀	2
11243	호선	2
11244	보딘	2
11245	헬륨	2
11246	신경통	2
11247	마구간	2
11248	겸하	2
11249	약삭빠르	2
11250	이든지	2
11251	또박또박	2
11252	이불	2
11253	장애물	2
11254	작업원	2
11255	들려온	2
11256	세들러	2
11257	뱃사람	2
11258	학계	2
11259	여의	2
11260	통통	2
11261	참새우	2
11262	사크누	2
11263	따분	2
11264	찔끔	2
11265	골라내	2
11266	낱말	2
11267	오래오래	2
11268	‥	2
11269	ᆸ니까요	2
11270	근질거리	2
11271	봉우리	2
11272	프리드릭슨	2
11273	미스투르	2
11274	벗겨질	2
11275	ᆸ지요	2
11276	자랑스레	2
11277	새긴	2
11278	부라리	2
11279	한란	2
11280	기진맥진	2
11281	훌쩍훌쩍	2
11282	칠흑	2
11283	무지무지	2
11284	잇대	2
11285	북서풍	2
11286	북해	2
11287	예컨대	2
11288	어룡	2
11289	카악	2
11290	부풀리	2
11291	후덥지근	2
11292	이물	2
11293	사생	2
11294	끽	2
11295	팔다리	2
11296	더없이	2
11297	뵐	2
11298	뒤엎	2
11299	규율	2
11300	미주리	2
11301	중령	2
